date,ticker,ret,xs,universe
2008-10-30,DOC,0.9923996,-8.770410298310553,US Stocks
2008-10-31,GILD,8.147718,-1.584056579685834,US Stocks
2008-10-31,LH,5.4845266,-4.247248375034955,US Stocks
2008-10-31,LMT,10.120255,0.3884804610246153,US Stocks
2008-11-03,PRU,4.725149,-4.6539307198027196,US Stocks
2008-11-03,TDW,-0.9274002,-10.30648004622255,US Stocks
2008-11-03,HAS,4.580319,-4.798760946700913,US Stocks
2008-11-03,NUE,9.572162,0.19308180003370623,US Stocks
2008-11-03,MO,10.317602,0.938522283126968,US Stocks
2008-11-03,KIM,1.3235161,-8.055563744018418,US Stocks
2008-11-03,EXPO,10.373642,0.994562093307632,US Stocks
2008-11-03,RSG,12.23028,2.851200048019546,US Stocks
2008-11-04,GRC,4.79386,-5.040562372827189,US Stocks
2008-11-04,INCY,31.65707,21.82264782843624,US Stocks
2008-11-04,TILE,5.425968,-4.408454161309855,US Stocks
2008-11-04,VFC,0.6199169,-9.214505415582316,US Stocks
2008-11-05,NEE,11.5511055,1.0811167412325666,US Stocks
2008-11-05,ROP,9.336502,-1.133486682839699,US Stocks
2008-11-05,NUE,11.736693,1.266704624228172,US Stocks
2008-11-05,PWR,41.21684,30.74685007863491,US Stocks
2008-11-05,QCOM,7.678855,-2.791133815713234,US Stocks
2008-11-05,R,9.137279,-1.332710201211281,US Stocks
2008-11-05,SLGN,3.5918727,-6.878116065926857,US Stocks
2008-11-05,NDSN,20.650745,10.180756633810692,US Stocks
2008-11-05,TRMB,4.732,-5.737988883920021,US Stocks
2008-11-05,TRN,6.695563,-3.774425918526955,US Stocks
2008-11-05,URBN,3.2235618,-7.246426994271584,US Stocks
2008-11-05,VNO,0.48192072,-9.988068038888283,US Stocks
2008-11-05,WAT,8.925083,-1.5449055976346209,US Stocks
2008-11-05,XLB,5.0452495,-5.424739295907326,Sector/Theme ETFs
2008-11-05,TDY,13.787207,3.317217891745262,US Stocks
2008-11-05,MTN,7.055521,-3.4144677466824724,US Stocks
2008-11-05,HXL,9.088774,-1.3812150306180193,US Stocks
2008-11-05,LII,16.37385,5.903861110739403,US Stocks
2008-11-05,ALB,4.9590535,-5.510935241647072,US Stocks
2008-11-05,LIN,9.811885,-0.6581038779690935,US Stocks
2008-11-05,AYI,8.801856,-1.6681327170804217,US Stocks
2008-11-05,BA,4.8891397,-5.580849105782814,US Stocks
2008-11-05,BCO,4.293812,-6.176176959939308,US Stocks
2008-11-05,BLX,13.600817,3.130827968649559,US Stocks
2008-11-05,CCI,6.0167613,-4.4532274550870135,US Stocks
2008-11-05,COST,23.051281,12.581292217306785,US Stocks
2008-11-05,CPRT,13.5721035,3.1021147423311994,US Stocks
2008-11-05,BRC,3.4257984,-7.044190341897316,US Stocks
2008-11-05,EGP,10.286912,-0.1830767936185076,US Stocks
2008-11-05,EOG,4.4678125,-6.002176219888039,US Stocks
2008-11-05,FAST,16.646786,6.176796978048973,US Stocks
2008-11-05,FE,0.9077321,-9.562256628938027,US Stocks
2008-11-05,GILD,8.758253,-1.7117356605008318,US Stocks
2008-11-05,GT,-0.20855957,-10.678548330731697,US Stocks
2008-11-05,ADBE,9.199512,-1.2704772300198748,US Stocks
2008-11-05,JBHT,10.099244,-0.3707446402981951,US Stocks
2008-11-05,DVN,0.055589914,-10.414398843713112,US Stocks
2008-11-06,TPR,9.708636,-0.39474015461806466,US Stocks
2008-11-06,XLE,3.518674,-6.584702541703026,Sector/Theme ETFs
2008-11-06,WMB,9.465032,-0.6383448146522444,US Stocks
2008-11-06,VEON,-0.66427463,-10.767651071423332,US Stocks
2008-11-06,UNP,12.547961,2.4445847965538103,US Stocks
2008-11-06,UMBF,3.20338,-6.899996330612938,US Stocks
2008-11-06,SNA,15.155811,5.052434871321877,US Stocks
2008-11-06,TXT,4.2692437,-5.834132721298973,US Stocks
2008-11-06,PSA,6.553615,-3.549761345261375,US Stocks
2008-11-06,AEO,1.679662,-8.42371444928054,US Stocks
2008-11-06,NSP,8.566455,-1.5369215511024397,US Stocks
2008-11-06,HPQ,2.4200015,-7.6833749316871565,US Stocks
2008-11-06,FCN,2.2251112,-7.878265192383568,US Stocks
2008-11-06,DE,24.40051,14.29713434947129,US Stocks
2008-11-06,RRC,0.059132457,-10.044243981713096,US Stocks
2008-11-06,CMI,31.585571,21.482194850569925,US Stocks
2008-11-06,DAR,9.406348,-0.6970282100379865,US Stocks
2008-11-06,BFH,2.0953116,-8.008064796799461,US Stocks
2008-11-06,AME,18.03085,7.927473018294533,US Stocks
2008-11-06,AVT,6.488573,-3.614803364151756,US Stocks
2008-11-06,BEN,1.9557624,-8.147614052170555,US Stocks
2008-11-07,HAS,4.871392,-5.379425416381528,US Stocks
2008-11-07,EGP,10.297069,0.04625140628082569,US Stocks
2008-11-07,DOC,1.3244207,-8.926396499068906,US Stocks
2008-11-07,TPC,4.7869725,-5.463844666869809,US Stocks
2008-11-10,WWD,12.507858,1.8985986214376762,US Stocks
2008-11-10,PSA,7.144063,-3.4651966590188668,US Stocks
2008-11-10,SEB,3.5743856,-7.03487401192414,US Stocks
2008-11-10,RL,10.15985,-0.4494095343850777,US Stocks
2008-11-10,NHC,7.3841734,-3.2250862616799996,US Stocks
2008-11-10,GEO,6.5917134,-4.017546226432197,US Stocks
2008-11-10,DHC,0.4133408,-10.195918847968452,US Stocks
2008-11-10,CAT,32.235027,21.625767658302912,US Stocks
2008-11-10,BKE,8.148637,-2.4606228369973824,US Stocks
2008-11-10,TPR,10.35644,-0.2528200644754097,US Stocks
2008-11-11,RRX,5.908291,-5.235296990283691,US Stocks
2008-11-11,WMB,11.662032,0.5184442740595703,US Stocks
2008-11-11,VEON,-0.4553864,-11.59897425354358,US Stocks
2008-11-11,ON,15.086956,3.943368170849121,US Stocks
2008-11-11,BEN,2.5912898,-8.55229809463855,US Stocks
2008-11-11,MCRI,17.400984,6.257395957104004,US Stocks
2008-11-11,IPAR,18.856009,7.712420676342285,US Stocks
2008-11-11,FUL,3.4063358,-7.737252022632324,US Stocks
2008-11-11,AMT,8.399197,-2.7443912285649414,US Stocks
2008-11-11,BFH,2.5140438,-8.629544045337402,US Stocks
2008-11-11,BLX,13.975196,2.831608031383789,US Stocks
2008-11-11,CVS,3.9029894,-7.240598465808594,US Stocks
2008-11-11,ETR,4.6102014,-6.533386494525635,US Stocks
2008-11-11,FCX,7.7029057,-3.4406821984135743,US Stocks
2008-11-11,NFG,3.6592288,-7.484359051593506,US Stocks
2008-11-12,XLE,3.5195842,-6.911398872173814,Sector/Theme ETFs
2008-11-12,TPR,9.518835,-0.9121479833493513,US Stocks
2008-11-12,RRC,0.04921186,-10.38177119139531,US Stocks
2008-11-12,RBCAA,6.1179276,-4.3130554998288435,US Stocks
2008-11-12,OXY,1.0232611,-9.40772198084691,US Stocks
2008-11-12,UNP,12.411636,1.9806533014406877,US Stocks
2008-11-12,NVDA,1177.0791,1166.6481185114017,US Stocks
2008-11-12,AXON,117.88833,107.45734550114771,US Stocks
2008-11-12,BCPC,10.995733,0.5647502100100237,US Stocks
2008-11-12,BKE,8.182998,-2.2479853475461287,US Stocks
2008-11-12,CRK,-0.933581,-11.364564045704393,US Stocks
2008-11-12,ODFL,47.532913,37.10193015690944,US Stocks
2008-11-12,GBCI,3.5610032,-6.869979842937974,US Stocks
2008-11-12,GEL,4.5028057,-5.928177341259508,US Stocks
2008-11-12,FLS,4.553699,-5.87728403452733,US Stocks
2008-11-12,GPN,3.8836813,-6.547301753796129,US Stocks
2008-11-12,MGRC,7.8614025,-2.569580539501695,US Stocks
2008-11-12,NHC,7.0921707,-3.3388123357663435,US Stocks
2008-11-13,SNDA,-0.25109214,-11.28252644685883,US Stocks
2008-11-13,PCAR,10.307005,-0.7244293823637431,US Stocks
2008-11-13,NEE,10.579923,-0.4515116348661845,US Stocks
2008-11-13,WAT,9.695964,-1.3354704513945048,US Stocks
2008-11-14,XLE,3.815219,-7.37810118211055,Sector/Theme ETFs
2008-11-14,SKT,4.0415688,-7.151751351483108,US Stocks
2008-11-14,UNP,13.443115,2.249795126788376,US Stocks
2008-11-14,UMBF,3.4847693,-7.70855076325679,US Stocks
2008-11-14,TDY,13.722017,2.528697180621384,US Stocks
2008-11-14,SYNA,3.52077,-7.672550034649612,US Stocks
2008-11-14,RRX,5.6915903,-5.501729798443558,US Stocks
2008-11-14,EXPO,10.663046,-0.530274224407913,US Stocks
2008-11-14,ODFL,52.3799,41.186581778399706,US Stocks
2008-11-14,CVS,3.9133997,-7.279920411236526,US Stocks
2008-11-14,DHR,18.722017,7.528697180621384,US Stocks
2008-11-14,EOG,4.2448874,-6.948432755596878,US Stocks
2008-11-14,ESE,7.98641,-3.206909966595413,US Stocks
2008-11-14,ETR,4.4305162,-6.762803864605667,US Stocks
2008-11-14,FLS,5.228568,-5.964752030499222,US Stocks
2008-11-14,OXY,1.1575425,-10.035777640469314,US Stocks
2008-11-14,BLX,14.369282,3.175961661212204,US Stocks
2008-11-14,BKE,10.293176,-0.9001444102599638,US Stocks
2008-11-14,NVDA,1331.4708,1320.2775050877258,US Stocks
2008-11-14,NHC,7.7061872,-3.4871328593566435,US Stocks
2008-11-14,NFG,3.32027,-7.873050046093704,US Stocks
2008-11-14,MGRC,9.332424,-1.8608959437682646,US Stocks
2008-11-17,NHI,6.8998857,-4.067994336950747,US Stocks
2008-11-17,RSG,12.711591,1.7437107755065284,US Stocks
2008-11-17,SCHW,7.3886776,-3.5792023943543114,US Stocks
2008-11-17,TDW,-0.9111011,-11.87898109422919,US Stocks
2008-11-18,GILD,9.018022,-2.769254645215616,US Stocks
2008-11-19,APD,10.686363,-2.1262681011425855,US Stocks
2008-11-19,XLE,4.6370354,-8.175595951484382,Sector/Theme ETFs
2008-11-19,USLM,26.295324,13.482693004204094,US Stocks
2008-11-19,TROW,6.4802732,-6.3323580745922925,US Stocks
2008-11-19,SYNA,4.0276055,-8.785025787757576,US Stocks
2008-11-19,SCHW,8.049883,-4.762748432563484,US Stocks
2008-11-19,SEB,4.6388645,-8.173766804145515,US Stocks
2008-11-19,NFG,4.063336,-8.7492954258191,US Stocks
2008-11-19,LTC,6.9690347,-5.843596649573982,US Stocks
2008-11-19,LH,5.7642126,-7.048418713020027,US Stocks
2008-11-19,HWC,2.5042846,-10.308346701072395,US Stocks
2008-11-19,HUM,16.341242,3.5286105151904223,US Stocks
2008-11-19,HUBG,2.1088378,-10.703793478416145,US Stocks
2008-11-19,AZZ,19.555786,6.743154811455071,US Stocks
2008-11-19,BCPC,11.49737,-1.3152615551220777,US Stocks
2008-11-19,CHRW,4.2150636,-8.597567749427498,US Stocks
2008-11-19,CRK,-0.89792395,-13.710555267738044,US Stocks
2008-11-19,DHR,20.021679,7.209047603203118,US Stocks
2008-11-19,DVA,8.088608,-4.724023533271492,US Stocks
2008-11-19,EIX,2.6128745,-10.199756813453376,US Stocks
2008-11-19,RBCAA,7.1257095,-5.686921787666023,US Stocks
2008-11-19,EOG,5.494551,-7.318080139564216,US Stocks
2008-11-20,OIH,0.08589506,-12.019776991323946,Sector/Theme ETFs
2008-11-20,WST,25.23217,13.126498052163603,US Stocks
2008-11-20,TKO,36.12301,24.01733667521048,US Stocks
2008-11-20,RRC,0.19568908,-11.909982970671175,US Stocks
2008-11-20,ROL,12.772925,0.6672533240752241,US Stocks
2008-11-20,REG,4.5366125,-7.569059542135713,US Stocks
2008-11-20,NEOG,2.6123405,-9.49333160253,US Stocks
2008-11-20,KIM,3.799461,-8.30621116490793,US Stocks
2008-11-20,HPQ,2.4200015,-9.685670546011446,US Stocks
2008-11-20,DHC,0.73723197,-11.368440082983492,US Stocks
2008-11-20,FTI,8.301549,-3.8041230949921587,US Stocks
2008-11-21,TDW,-0.9105999,-12.167017682897573,US Stocks
2008-11-21,IPAR,21.456873,10.200455144536967,US Stocks
2008-11-21,KRC,1.5110993,-9.745318456995015,US Stocks
2008-11-24,CAT,31.878323,20.712046819029005,US Stocks
2008-11-24,DHR,17.690563,6.524287419614945,US Stocks
2008-11-24,ETR,4.0671477,-7.099128050508346,US Stocks
2008-11-25,NHC,7.2173786,-3.4962677474767148,US Stocks
2008-11-25,APD,9.467465,-1.2461809631139218,US Stocks
2008-11-25,DVA,6.966304,-3.7473425384313046,US Stocks
2008-11-25,RL,9.253742,-1.4599041457921444,US Stocks
2008-11-25,RYN,1.7854588,-8.928187560632843,US Stocks
2008-11-25,WCN,12.715171,2.0015244964808048,US Stocks
2008-11-26,TILE,6.1103244,-4.457697239452063,US Stocks
2008-11-26,TKR,15.1798115,4.611789855427087,US Stocks
2008-11-26,KIM,2.8260024,-7.742019262843787,US Stocks
2008-11-26,PRU,9.455904,-1.1121176152760377,US Stocks
2008-11-28,SEB,4.4338155,-7.258465961201075,US Stocks
2008-11-28,REG,4.3987975,-7.293483928425196,US Stocks
2008-11-28,INGR,4.7108803,-6.981401160938624,US Stocks
2008-12-01,OXY,1.1429548,-10.078965734062441,US Stocks
2008-12-01,RRC,0.14920425,-11.072716306267031,US Stocks
2008-12-01,PENN,2.9101884,-8.311732123909243,US Stocks
2008-12-01,ODFL,52.3799,41.157981325568905,US Stocks
2008-12-01,QCOM,8.392146,-2.8297744498827537,US Stocks
2008-12-01,ROP,8.756369,-2.4655519233324608,US Stocks
2008-12-01,PEG,3.7146072,-7.5073133216478904,US Stocks
2008-12-01,SKT,3.2819958,-7.939924787101992,US Stocks
2008-12-01,WYNN,2.7597373,-8.462183307228335,US Stocks
2008-12-01,TDW,-0.90624565,-12.128166209278353,US Stocks
2008-12-01,TRMB,5.6113033,-5.610617230949648,US Stocks
2008-12-01,TROW,5.3271356,-5.894784997520693,US Stocks
2008-12-01,UMBF,3.2402778,-7.981642793236025,US Stocks
2008-12-01,WMB,13.275821,2.0539001716992775,US Stocks
2008-12-01,XLE,3.8494287,-7.372491906700381,Sector/Theme ETFs
2008-12-01,OIH,0.08583999,-11.136080573616274,Sector/Theme ETFs
2008-12-01,SRE,5.593755,-5.62816579204584,US Stocks
2008-12-01,NSP,10.065723,-1.1561971412279686,US Stocks
2008-12-01,PSA,7.8619156,-3.3600049720385154,US Stocks
2008-12-01,NFG,3.5230918,-7.698828767357119,US Stocks
2008-12-01,DKS,13.453607,2.2316860451123635,US Stocks
2008-12-01,DVA,7.188385,-4.033535550651797,US Stocks
2008-12-01,CMI,32.90008,21.67816107410406,US Stocks
2008-12-01,CHRW,3.9041648,-7.317755769310244,US Stocks
2008-12-01,CDP,2.1412027,-9.080717872200259,US Stocks
2008-12-01,BVN,1.494952,-9.726968596992739,US Stocks
2008-12-01,BMI,9.693451,-1.5284696326830467,US Stocks
2008-12-01,BCPC,10.295898,-0.9260221229174217,US Stocks
2008-12-01,ATR,4.207812,-7.014108727989443,US Stocks
2008-12-01,NHC,7.861841,-3.360079358635195,US Stocks
2008-12-01,AME,17.227564,6.005643297614805,US Stocks
2008-12-01,EIX,2.332362,-8.889558623848208,US Stocks
2008-12-01,EOG,4.2730694,-6.9488511787035545,US Stocks
2008-12-01,EXPO,10.1174755,-1.104445050773867,US Stocks
2008-12-01,FAST,17.238327,6.016406465949766,US Stocks
2008-12-01,FE,0.8201822,-10.4017383561709,US Stocks
2008-12-01,FLR,0.43003666,-10.791883896408327,US Stocks
2008-12-01,FLUT,6.0965447,-5.125375817833193,US Stocks
2008-12-01,GATX,9.709234,-1.5126863227465233,US Stocks
2008-12-01,HAS,4.96699,-6.254930566368349,US Stocks
2008-12-01,HWC,2.2902255,-8.931695054588564,US Stocks
2008-12-01,JBHT,10.266277,-0.9556432471849998,US Stocks
2008-12-01,LH,5.703879,-5.518041680870303,US Stocks
2008-12-01,LTC,5.886934,-5.334986756859072,US Stocks
2008-12-01,MGRC,9.499561,-1.7223592506029686,US Stocks
2008-12-01,MSM,6.263992,-4.957928727684267,US Stocks
2008-12-01,MTRN,26.338156,15.11623518604254,US Stocks
2008-12-01,CVS,4.127498,-7.0944224105455955,US Stocks
2008-12-01,CRK,-0.92597675,-12.147897313652285,US Stocks
2008-12-02,HIW,2.780563,-8.154426196940364,US Stocks
2008-12-02,MTD,17.248709,6.313719411961614,US Stocks
2008-12-02,MAC,4.580844,-6.354145387537898,US Stocks
2008-12-02,FUL,3.2190824,-7.715906957514704,US Stocks
2008-12-02,EGP,11.7757635,0.8407741986437429,US Stocks
2008-12-02,AMG,11.761845,0.8268553219957937,US Stocks
2008-12-03,CRL,11.559026,0.34140200990998437,US Stocks
2008-12-03,BMI,10.969978,-0.2476454220358164,US Stocks
2008-12-03,TDW,-0.89933896,-12.11696271520293,US Stocks
2008-12-04,SLGN,3.4761267,-7.376062908860382,US Stocks
2008-12-04,ROP,8.681959,-2.1702304274761044,US Stocks
2008-12-04,FLR,0.3978095,-10.454380074235138,US Stocks
2008-12-04,PAA,4.434333,-6.417856732102569,US Stocks
2008-12-04,AME,17.710451,6.858261546400849,US Stocks
2008-12-04,AMG,10.676269,-0.1759210021221005,US Stocks
2008-12-04,CRK,-0.92116433,-11.773353913518127,US Stocks
2008-12-04,EIX,2.4023821,-8.449807444306549,US Stocks
2008-12-04,EOG,5.210645,-5.641544380875763,US Stocks
2008-12-04,FE,0.8671949,-9.984994688721832,US Stocks
2008-12-04,INGR,4.114191,-6.7379985243999325,US Stocks
2008-12-04,PEG,3.8222375,-7.029952088090118,US Stocks
2008-12-04,MTD,18.111311,7.259121379164521,US Stocks
2008-12-04,LTC,5.8514547,-5.000734844895538,US Stocks
2008-12-04,NSP,8.718537,-2.1336522490703427,US Stocks
2008-12-04,ODFL,51.42383,40.571638545302214,US Stocks
2008-12-04,NEOG,2.5848181,-8.267371454926666,US Stocks
2008-12-05,SCI,20.326689,9.874344719825093,US Stocks
2008-12-05,PCAR,9.531475,-0.9208689795157277,US Stocks
2008-12-05,MET,5.1207867,-5.331557379784282,US Stocks
2008-12-05,GEL,4.863849,-5.58849488359898,US Stocks
2008-12-08,UGI,3.5770655,-7.067215459100565,US Stocks
2008-12-08,CRL,10.274639,-0.3696417972963655,US Stocks
2008-12-09,VNO,0.53313935,-10.032315722090605,US Stocks
2008-12-09,YUM,8.083058,-2.4823967128819255,US Stocks
2008-12-09,TRMB,4.7521324,-5.813322654349211,US Stocks
2008-12-09,CDP,1.481374,-9.084081044775846,US Stocks
2008-12-09,REG,2.7848904,-7.780564656836393,US Stocks
2008-12-09,AME,18.18188,7.616425880807039,US Stocks
2008-12-09,DECK,18.40108,7.83562410773575,US Stocks
2008-12-09,DOC,1.3402007,-9.22525440750778,US Stocks
2008-12-09,FAST,16.59128,6.025824913399813,US Stocks
2008-12-09,FE,0.8583447,-9.707110396010282,US Stocks
2008-12-09,FRT,2.3516784,-8.213776698691252,US Stocks
2008-12-09,GATX,9.223151,-1.3423038631504802,US Stocks
2008-12-09,GRC,4.6452837,-5.9201713710850505,US Stocks
2008-12-09,SYNA,3.7569294,-6.808525672537687,US Stocks
2008-12-09,JBHT,10.068394,-0.49706136284530444,US Stocks
2008-12-09,MAA,5.535009,-5.03044616280258,US Stocks
2008-12-09,MSM,5.684964,-4.880490890128019,US Stocks
2008-12-09,HXL,11.855681,1.2902263492518635,US Stocks
2008-12-09,NDSN,22.650934,12.085479149239656,US Stocks
2008-12-09,R,9.49328,-1.0721746593540935,US Stocks
2008-12-10,SEB,3.76904,-7.081800807530817,US Stocks
2008-12-10,ROP,9.709059,-1.1417821536611878,US Stocks
2008-12-10,PCAR,10.9668665,0.11602557796723012,US Stocks
2008-12-10,MET,5.108584,-5.7422569881033265,US Stocks
2008-12-10,HSIC,5.662556,-5.188284743840631,US Stocks
2008-12-10,FCN,2.205168,-8.645672906453546,US Stocks
2008-12-10,ETR,4.2763424,-6.574498523290094,US Stocks
2008-12-10,EPAC,1.3964798,-9.45436107021087,US Stocks
2008-12-10,DHR,19.932812,9.08197082180268,US Stocks
2008-12-10,WDC,57.718414,46.867573391382756,US Stocks
2008-12-11,ODFL,58.245243,47.534228278583555,US Stocks
2008-12-11,PSA,7.2195587,-3.491456078105898,US Stocks
2008-12-11,RDNT,28.258688,17.54767317909625,US Stocks
2008-12-11,RRC,0.17628455,-10.534730242305727,US Stocks
2008-12-11,NPO,15.538435,4.827420188373594,US Stocks
2008-12-11,UGI,3.4680352,-7.242979572826357,US Stocks
2008-12-11,VFC,0.64906764,-10.061947153621645,US Stocks
2008-12-11,VNO,0.5994768,-10.111537979656191,US Stocks
2008-12-11,SYNA,3.9276638,-6.783350990825625,US Stocks
2008-12-11,MSM,6.106225,-4.6047897801933,US Stocks
2008-12-11,YUM,8.751408,-1.959607170635195,US Stocks
2008-12-11,KRC,1.2900562,-9.420958565288515,US Stocks
2008-12-11,AYI,8.769673,-1.941341446453066,US Stocks
2008-12-11,BEN,2.2104223,-8.500592516475649,US Stocks
2008-12-11,BFH,2.7073855,-8.003629253917666,US Stocks
2008-12-11,BMRN,2.8076472,-7.903367565685244,US Stocks
2008-12-11,CAT,28.120134,17.409119559711485,US Stocks
2008-12-11,CDP,1.6449904,-9.066024349742861,US Stocks
2008-12-11,CMC,7.1574287,-3.5535860524711325,US Stocks
2008-12-11,CMI,30.950865,20.239849997943907,US Stocks
2008-12-11,COST,23.027054,12.316039039081602,US Stocks
2008-12-11,DOC,1.5859942,-9.125020550304384,US Stocks
2008-12-11,LTC,5.668241,-5.042773769908877,US Stocks
2008-12-11,DVN,0.14535534,-10.565659450107546,US Stocks
2008-12-11,AAPL,112.094635,101.38362021583941,US Stocks
2008-12-11,FRT,2.6029131,-8.1081016526756,US Stocks
2008-12-11,GBCI,3.7401304,-6.970884369426699,US Stocks
2008-12-11,GEL,4.877145,-5.833869980388613,US Stocks
2008-12-11,HWC,2.093501,-8.617513702922793,US Stocks
2008-12-11,JLL,12.420685,1.7096700205269144,US Stocks
2008-12-11,FLS,4.5857186,-6.125296162181826,US Stocks
2008-12-11,EXC,1.1910756,-9.519939230495424,US Stocks
2008-12-11,EGP,10.949165,0.23815055031207066,US Stocks
2008-12-11,DXPE,11.536884,0.8258695139351175,US Stocks
2008-12-11,GATX,9.447375,-1.2636394963798239,US Stocks
2008-12-12,MTD,18.797386,7.9208837296606625,US Stocks
2008-12-12,EW,20.286705,9.410202577316912,US Stocks
2008-12-15,XLE,3.5515423,-6.791114381600888,Sector/Theme ETFs
2008-12-15,BKE,7.802784,-2.539872697640927,US Stocks
2008-12-15,CVS,4.0055017,-6.337154916574033,US Stocks
2008-12-15,TILE,6.281183,-4.061473897744687,US Stocks
2008-12-15,SYNA,4.3341303,-6.00852637653497,US Stocks
2008-12-15,SNA,13.658061,3.315404363821475,US Stocks
2008-12-15,PSA,6.391049,-3.9516077554717377,US Stocks
2008-12-15,MET,4.338578,-6.004078439523251,US Stocks
2008-12-15,KRC,1.0516894,-9.290967277337582,US Stocks
2008-12-15,J,2.8606381,-7.4820185220733,US Stocks
2008-12-15,FRT,2.176971,-8.165685704995663,US Stocks
2008-12-15,EXPO,10.040961,-0.30169539814141544,US Stocks
2008-12-15,ESS,5.110125,-5.232531598855527,US Stocks
2008-12-15,EIX,2.2923236,-8.050333074380429,US Stocks
2008-12-16,DHR,18.27246,7.818854752137046,US Stocks
2008-12-16,MAA,5.4886365,-4.964969691680093,US Stocks
2008-12-16,PLD,9.573068,-0.8805385202628564,US Stocks
2008-12-17,TDY,13.512313,2.840635744260382,US Stocks
2008-12-17,OKE,18.416937,7.745259729550909,US Stocks
2008-12-17,NDSN,23.152182,12.480504480527472,US Stocks
2008-12-17,EXC,1.2798343,-9.391842874361444,US Stocks
2008-12-17,EIX,2.4165223,-8.255154880358148,US Stocks
2008-12-17,BOH,2.3788712,-8.292805942369867,US Stocks
2008-12-17,BDX,3.7956328,-6.876044305635858,US Stocks
2008-12-17,AMG,8.772108,-1.8995690668358094,US Stocks
2008-12-18,XLE,3.8715968,-6.850486591095406,Sector/Theme ETFs
2008-12-18,OIH,0.11740339,-10.604680016273933,Sector/Theme ETFs
2008-12-18,XLB,5.415664,-5.306419208282906,Sector/Theme ETFs
2008-12-18,WYNN,2.2820203,-8.440063073868233,US Stocks
2008-12-18,WWD,15.043543,4.321459457641167,US Stocks
2008-12-18,WMB,13.5398245,2.8177410814814987,US Stocks
2008-12-18,WCC,18.726412,8.004328415160698,US Stocks
2008-12-18,VNO,0.5523,-10.169783427948433,US Stocks
2008-12-18,STLD,29.414991,18.69290797448687,US Stocks
2008-12-18,MAA,5.5419345,-5.1801489140934525,US Stocks
2008-12-18,SCI,19.808472,9.08638827539019,US Stocks
2008-12-18,ARLP,7.7285347,-2.9935487058109818,US Stocks
2008-12-18,CDP,1.5733061,-9.14877732061811,US Stocks
2008-12-18,CECO,29.02952,18.30743663049273,US Stocks
2008-12-18,CNX,0.4818455,-10.240237906212288,US Stocks
2008-12-18,DHC,0.33291483,-10.38916857504316,US Stocks
2008-12-18,DXPE,11.879999,1.1579157564692917,US Stocks
2008-12-18,FCX,7.3149424,-3.4071410443729935,US Stocks
2008-12-18,FLS,4.5835733,-6.138510062927681,US Stocks
2008-12-18,GEL,5.0274897,-5.6945937421269,US Stocks
2008-12-18,GME,4.308159,-6.413924529785591,US Stocks
2008-12-18,GT,-0.053375065,-10.775458469624,US Stocks
2008-12-18,SPXC,19.69139,8.969305679564995,US Stocks
2008-12-18,L,3.277258,-7.4448254849857864,US Stocks
2008-12-18,R,9.46758,-1.2545035626835404,US Stocks
2008-12-18,RDNT,26.456522,15.73443858361773,US Stocks
2008-12-18,REG,2.4269438,-8.29513962530561,US Stocks
2008-12-18,RS,24.796844,14.074761078124565,US Stocks
2008-12-18,RYN,2.010447,-8.711636378998238,US Stocks
2008-12-18,SCCO,25.505037,14.782953903441948,US Stocks
2008-12-18,MDU,3.1119032,-7.610180213684517,US Stocks
2008-12-18,EXPO,10.167784,-0.5542996671146927,US Stocks
2008-12-19,TILE,6.335418,-4.538816920382571,US Stocks
2008-12-19,NDSN,23.190958,12.316722878354001,US Stocks
2008-12-19,IPAR,20.901623,10.02738762749951,US Stocks
2008-12-19,GD,8.801274,-2.0729608450957056,US Stocks
2008-12-19,EMN,6.8044963,-4.069738856417727,US Stocks
2008-12-22,CDP,1.8168192,-9.18145332691115,US Stocks
2008-12-22,R,9.956667,-1.041605571479021,US Stocks
2008-12-22,CMI,30.989443,19.99117030742723,US Stocks
2008-12-22,EXPO,10.587227,-0.41104565021437267,US Stocks
2008-12-22,FLR,0.45532453,-10.542947987288652,US Stocks
2008-12-22,FLS,5.0508194,-5.947453120917498,US Stocks
2008-12-22,GT,0.041968703,-10.956303814620195,US Stocks
2008-12-22,CMC,8.20667,-2.791602710456072,US Stocks
2008-12-22,INGR,4.4187617,-6.579510787696062,US Stocks
2008-12-22,WWD,15.97665,4.9783777201469555,US Stocks
2008-12-22,VNO,0.58856606,-10.40970645305556,US Stocks
2008-12-22,TDY,14.186962,3.188689609795393,US Stocks
2008-12-22,J,3.3454385,-7.652834037512957,US Stocks
2008-12-22,ROP,9.606039,-1.392233470648943,US Stocks
2008-12-23,COST,23.821918,12.892874177718813,US Stocks
2008-12-23,BKE,8.372203,-2.5568414366000347,US Stocks
2008-12-23,BEN,2.136907,-8.792137209152525,US Stocks
2008-12-23,EMN,6.7908306,-4.138213697647398,US Stocks
2008-12-23,HXL,12.650333,1.7212890947110004,US Stocks
2008-12-23,IEP,0.8642776,-10.06476670858795,US Stocks
2008-12-23,LHX,9.732237,-1.196807447647398,US Stocks
2008-12-23,MAA,6.021974,-4.907070223068541,US Stocks
2008-12-23,MET,4.6538672,-6.275177065109556,US Stocks
2008-12-23,RBA,4.966198,-5.962846342300718,US Stocks
2008-12-23,UGI,3.4909987,-7.438045564865416,US Stocks
2008-12-24,BCPC,10.759384,-0.10123264099999396,US Stocks
2008-12-24,FUL,3.2729902,-7.587626569527826,US Stocks
